datetime,realization,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf
4/23/2004,1,10438.34025,22324.34978,3927.155508,6287.051416,2563.076327,4150.222464,2723.616276,1902.599016,2101.698857,659.2520502,404.8718553,820.3279603
4/24/2004,1,11658.66957,18011.40595,4596.173824,6904.19584,3255.953427,5725.307612,3674.517897,2776.040502,3342.003804,1020.05867,501.3592212,985.1793786
4/25/2004,1,13553.18936,17808.83757,5548.263812,8288.503454,4383.91302,8669.136718,5312.317612,4798.210573,7005.706351,1695.635171,552.0459446,1643.251602
4/26/2004,1,14684.90854,18389.39218,6124.327974,9092.473936,6124.575619,13573.47475,7752.273778,7591.079813,12496.59213,2424.269565,589.3558184,2890.486332
4/27/2004,1,15551.06132,19236.81071,6716.21724,9533.424273,7436.342423,16995.36432,9415.851496,10635.15051,16738.91264,3018.769675,645.3325847,4200.400876
4/28/2004,1,15802.52383,19475.91644,6901.29731,9534.035363,7652.266487,17543.5225,9539.812977,12110.53868,17336.28156,3182.075473,645.5162933,4700.935244
4/29/2004,1,13768.44735,17375.50787,5881.466251,7966.594148,6244.556007,15347.62211,8242.966427,9503.19635,12983.94729,2654.732504,566.0901857,3895.9069
4/30/2004,1,10937.08671,14641.25314,4567.319358,6084.528858,4717.012699,11106.41574,6322.472806,5996.268872,7964.162233,1883.185263,465.5340587,2455.479621
5/1/2004,1,9789.003663,14580.04389,4505.090868,5668.567432,4815.926396,9135.640053,5402.247351,5986.954716,7940.661571,2106.784586,463.0360187,2165.458255
5/2/2004,1,9558.237945,16024.71158,5445.995167,6111.386553,5957.159706,10728.9562,5835.748459,8792.484797,12081.96601,3138.150479,507.594258,3471.05772
5/3/2004,1,9578.417214,17077.31461,6270.099062,6304.51223,7143.014096,13716.55348,6770.031122,11932.03576,15994.27373,4337.688134,496.6962528,5276.570197
5/4/2004,1,9850.611003,17408.73418,6504.175972,6043.139504,7681.816836,16283.35703,8013.382868,13622.06989,17232.5239,4990.907535,490.1467924,6413.703537
5/5/2004,1,9795.915162,16571.51621,6071.974865,5550.78136,7374.53941,17070.27295,8731.116439,12889.34185,16473.64214,5370.238583,498.0614331,6741.270442
5/6/2004,1,9232.457611,14721.70759,5083.487363,5019.841551,6371.458078,14779.90632,7497.131338,10108.00717,13524.5569,4432.171197,453.1573401,5844.16337
5/7/2004,1,8455.167079,12985.37797,4120.828595,4501.51273,5236.410075,11339.84551,5593.012281,7536.120768,10894.71675,3551.289399,410.8690554,4627.519588
5/8/2004,1,7741.239438,11712.69235,3576.525596,4100.618465,4472.737295,9516.982203,4677.17008,6260.175713,9006.536209,2948.81027,369.8495175,3898.254472
5/9/2004,1,7693.464224,12038.28992,3284.081193,3959.925238,4000.714477,8400.417558,4097.297919,5350.159697,7038.112958,2060.284893,317.5542727,3001.969136
5/10/2004,1,8688.161058,15655.87886,3531.91082,4677.159926,3699.060916,7300.279146,3493.286303,4240.026328,6250.302187,1709.132061,279.8385234,2351.15462
5/11/2004,1,8960.82865,16861.03067,3506.474681,4880.740363,3117.462617,5669.523478,2761.096271,2983.135069,4779.560053,1240.206003,243.6380584,1787.70417
5/12/2004,1,7246.647783,11413.54413,2907.170234,3941.36202,2524.8226,3735.683064,2029.472192,2241.842508,2953.702425,844.3231273,219.4188074,1188.725997
5/13/2004,1,5581.944754,7901.408561,2584.710776,3219.381643,2486.956454,3782.263941,1985.135565,2589.169459,2759.762918,845.8364303,223.1802701,975.5383098
5/14/2004,1,5150.117166,7847.594236,2493.013571,2978.913414,2998.974985,6089.832453,2883.52015,4307.262904,4395.77993,1367.719312,247.1971754,1194.299465
5/15/2004,1,5227.957201,8361.076249,2343.453461,2840.063965,3585.202464,8300.095347,3777.974387,6008.3198,6058.092221,2064.978526,266.1145776,2005.282505
5/16/2004,1,5226.883635,8534.252675,2219.521757,2737.76934,3641.414182,8444.25273,3824.522329,6283.185836,6431.708114,2054.216604,251.4954533,2508.575585
5/17/2004,1,5282.873432,9621.754796,2125.464676,2650.961842,3379.42557,7539.266052,3459.215428,5441.839541,5920.423257,1846.462351,234.2550616,2352.713454
5/18/2004,1,5278.847099,12662.82626,2039.325703,2565.141492,2946.754168,6340.065491,3023.37729,4056.465991,4837.104408,1476.364246,217.7883457,1872.407064
5/19/2004,1,4864.93778,13463.65691,1964.151019,2479.956578,2470.032374,4882.924193,2435.712898,2827.354576,3404.716916,953.0885211,195.9136242,1286.583178
5/20/2004,1,4515.871515,9910.027328,1898.971309,2401.476378,2287.355079,4136.545356,2055.006043,2397.733534,2552.401811,733.5636209,189.1638489,969.05826
5/21/2004,1,5092.790387,7972.771352,1887.827001,2366.436055,2273.184336,3983.091372,2056.990465,2420.434923,2497.502532,777.3671146,187.3120177,925.6619583
5/22/2004,1,5439.334484,7950.13895,1842.002314,2296.272253,2235.517516,3889.377136,2096.54455,2452.378286,2433.812918,721.5837128,178.658752,881.3729849
5/23/2004,1,4748.018172,7803.367271,1756.502868,2208.010389,2209.390523,3918.937951,2170.494442,2566.766433,2463.328908,767.7742227,179.5159549,868.1833402
5/24/2004,1,4099.22779,6948.604694,1695.218975,2141.865989,2180.237173,3902.563047,2179.429746,2575.553036,2640.202138,846.746716,180.2105068,932.6951578
5/25/2004,1,3849.017105,6380.412676,1647.848693,2084.12734,2120.275647,3842.435244,2013.552195,2580.900807,2655.789362,785.9867308,173.5957672,930.4403614
5/26/2004,1,3715.231184,6308.575772,1610.592836,2021.789285,2093.831975,3752.679787,1857.999111,2730.102656,2589.836533,761.1318353,164.6141005,908.1818068
5/27/2004,1,4252.342788,7880.612412,1786.202675,2074.923018,2723.289105,6494.483635,2753.428348,4423.590188,3589.108548,1263.730179,145.6077987,1371.89783
5/28/2004,1,5595.66104,11959.96165,1980.395278,2315.792513,3311.200499,11165.47416,4475.4872,8044.575374,5980.460166,2257.994362,133.0114799,2801.847742
5/29/2004,1,5628.790698,13263.84394,1808.772416,2185.739444,2777.264034,10672.25344,4257.014019,7708.377246,5236.339841,1671.336832,130.1502227,2777.521226
5/30/2004,1,4260.762021,9635.407486,1520.835366,1885.736184,2059.302364,6002.482525,2388.976976,4687.650047,3178.705661,863.2351361,123.2565477,1540.635955
5/31/2004,1,3431.773122,7191.042625,1388.825491,1739.313698,2075.391924,4579.38313,1765.041049,5248.202116,4018.324731,1606.906099,115.7664054,1971.935427
6/1/2004,1,3287.784745,6489.914743,1328.382094,1666.771574,2258.331775,5656.321779,2392.296865,7574.200135,6020.124447,2653.724832,109.3582715,3637.367045
6/2/2004,1,3259.692097,6260.209974,1277.590124,1611.781191,2313.681755,6321.343737,3188.741653,8907.284024,7060.295136,3183.428375,105.1172003,4785.359421
6/3/2004,1,3211.92833,6090.352275,1234.661573,1560.838273,2374.087012,6571.459402,3555.674543,9420.800564,6932.938793,3303.403672,100.9793804,5292.6013
6/4/2004,1,3171.432472,5868.394028,1197.873719,1517.582568,2345.196035,6589.521628,3131.996214,9092.352071,5966.775487,2761.159422,98.16299231,5325.262712
6/5/2004,1,3129.385231,5598.312541,1165.340605,1475.03506,2258.26815,6344.80749,2633.04984,8585.699599,5075.715733,2347.541686,95.25516296,5036.469946
6/6/2004,1,3070.051079,5191.551562,1137.610734,1431.934559,2130.497647,5846.620883,2542.511279,8672.351855,4480.753638,2184.156357,92.79232844,4725.178031
6/7/2004,1,2974.989128,4733.758299,1126.499116,1399.435471,1800.204743,4896.321261,2493.940025,8170.383873,3867.258394,1915.808444,89.67118857,4409.039287
6/8/2004,1,3068.102196,4465.0882,1143.071005,1379.469164,1447.305018,3646.857844,2381.098743,6100.9604,2963.141615,1400.100122,90.47225822,3369.827905
6/9/2004,1,3478.013634,4456.8239,1154.638127,1364.417068,1288.093172,2651.175781,2060.768001,3615.127117,2067.155016,849.0173774,90.34262108,1912.226466
6/10/2004,1,3530.028706,4576.594734,1116.379952,1364.66939,1240.729159,2198.220302,1578.392767,2417.982901,1632.054548,597.2504933,88.616327,1107.581691
6/11/2004,1,2930.298257,4492.127277,1056.066001,1312.072805,1196.23478,2058.569909,1372.461672,2650.400232,1631.231129,618.7470844,83.11269272,958.7525515
6/12/2004,1,2518.410906,4112.562071,1003.485012,1237.408015,1150.047165,2018.12368,1532.665856,3496.342409,1919.141686,828.6775261,79.35736263,1214.340525
6/13/2004,1,2457.317988,4047.028746,958.7825926,1182.539116,1100.566686,1994.660215,1786.383897,4490.76387,2368.502173,1130.258187,74.60321505,1851.380261
6/14/2004,1,2438.671774,4161.921847,917.4263961,1135.891169,1061.899687,1947.811429,1961.746962,5387.143148,2883.136776,1319.780097,71.02546903,2610.835319
6/15/2004,1,2415.190677,4154.444869,882.4955988,1088.790626,1020.470634,1864.55201,2141.953173,5683.949674,3245.594972,1444.445189,67.38186963,3230.710105
6/16/2004,1,2362.207916,4133.02993,853.533299,1047.418361,984.2261189,1840.116978,2237.459207,5584.572514,3304.303863,1593.937933,63.9492807,3655.949468
6/17/2004,1,2219.717261,4030.722344,831.4039371,1023.053352,954.8682229,1816.522726,2040.0801,5191.119127,2952.370234,1637.059238,62.00318258,3729.727682
6/18/2004,1,2115.097218,3871.018103,819.6919255,1013.369209,938.9909616,1745.080758,1755.244296,4559.361724,2411.067658,1455.427899,61.0911371,3195.917463
6/19/2004,1,2033.655231,3721.974245,805.3146869,990.9696039,918.2531167,1685.397599,1524.335917,3939.217048,1913.327086,980.5267445,60.27476208,2357.728761
6/20/2004,1,1923.328408,3511.321443,783.8281684,956.1098948,893.4693249,1642.690038,1341.919408,3354.861614,1640.013356,652.9153845,58.65910401,1795.602162
6/21/2004,1,1765.246708,3334.783985,753.6302694,918.3146519,864.6926241,1618.167919,1266.700772,2874.736889,1587.590797,576.331517,56.90346321,1558.929837
6/22/2004,1,1657.238849,3290.900669,726.4974224,886.6866798,833.3213189,1594.239814,1248.834459,2679.967249,1583.004561,518.6095886,54.14912385,1443.545857
6/23/2004,1,1608.435611,3265.586456,704.0755545,867.5066102,805.9188959,1548.055725,1203.862948,2590.236947,1521.792065,460.8988938,52.14577645,1395.562679
6/24/2004,1,1566.362332,3220.242931,685.7150038,846.7352096,783.7143112,1523.262901,1095.283576,2309.031448,1360.501319,428.0621293,51.75888009,1304.068897
6/25/2004,1,1527.406937,3148.617673,674.2519957,829.6538713,768.3406053,1528.730798,987.7626717,1955.633784,1212.067751,398.6134665,50.64224292,1039.005573
6/26/2004,1,1487.018007,3042.763183,660.7933804,811.3006357,751.2926095,1495.627532,918.8765289,1762.740021,1145.375756,378.0655929,49.45991768,802.4703872
6/27/2004,1,1467.000481,2944.656626,638.6879171,781.6351027,731.8545284,1449.383217,876.0810461,1631.674466,1117.104988,365.2280424,47.96964343,715.6725984
6/28/2004,1,1405.29881,3256.620756,614.6038796,753.9859311,707.7637787,1447.416158,867.2549208,1490.333438,1091.154543,351.227047,45.77340034,687.5922995
6/29/2004,1,1326.820835,3749.949981,598.5906327,725.6308428,687.9327113,1442.36244,861.9789391,1394.522367,1068.338835,339.9280105,44.89731564,666.3228767
6/30/2004,1,1282.538874,3423.455229,593.0694535,712.3435688,676.5955446,1400.240042,833.1189225,1371.952358,1113.104226,376.6288021,45.28524134,713.0354533
7/1/2004,1,1260.157944,2993.164213,586.7912541,699.4379241,667.1611208,1359.674395,821.556147,1453.469079,1209.901788,414.6950007,46.56828577,811.594953
7/2/2004,1,1261.034614,2814.366132,569.3900224,678.4240577,647.4856948,1443.512203,888.5852046,1543.894802,1214.104853,399.2807133,45.03868743,825.7852945
7/3/2004,1,1241.785463,2701.731552,545.1342307,663.9996846,623.0547365,1501.770657,896.9207486,1456.786887,1110.141044,348.6396355,40.94537273,730.5614246
7/4/2004,1,1144.311981,2650.027738,520.195707,637.6824547,596.1428241,1378.578861,804.6275495,1279.920842,1022.82748,308.7387066,37.79735684,625.7317808
7/5/2004,1,1035.775383,2648.419278,493.6818305,598.8320944,568.4210775,1294.276427,751.9282889,1193.47952,971.2952395,285.4678197,35.16505543,570.4153477
7/6/2004,1,967.5317146,2698.571973,466.8526646,562.4681553,540.211081,1278.534514,737.0273733,1174.401662,971.3049626,273.148137,33.44901587,548.2548846
7/7/2004,1,935.335452,2667.135998,454.336719,559.766788,523.3276278,1268.296562,726.2239074,1168.198534,961.7716355,263.6937735,31.84957553,534.6602
7/8/2004,1,952.9363738,2493.242631,458.1010968,555.7254395,519.2842176,1266.381319,720.8958527,1128.62237,922.8386762,262.6471823,32.60070792,527.0484825
7/9/2004,1,970.2302413,2353.456475,460.4758839,556.9413387,519.7010394,1245.664914,709.0707365,1097.961963,908.9654909,259.5697681,32.77710889,518.9781936
7/10/2004,1,967.9245686,2227.429819,456.2994446,547.8489051,517.046783,1207.135442,690.0688904,1092.025685,914.7874586,256.52021,32.26452024,510.7882432
7/11/2004,1,938.3094121,2127.363102,446.1929789,527.2286761,501.3786356,1169.406095,667.7796404,1062.406091,889.0072641,248.6450818,30.5788996,499.0984169
7/12/2004,1,884.5484495,1955.717407,425.5697055,500.0086706,476.8365129,1143.373832,651.014029,1037.027764,885.2293061,238.4772216,28.39819902,487.6224167
7/13/2004,1,842.0022024,1774.376,403.5788291,483.7293333,455.1751672,1127.232746,646.5980718,1053.872834,898.8170323,229.0722309,26.74454731,477.0682562
7/14/2004,1,818.4006887,1687.315554,394.7268511,474.2097435,444.5120311,1120.124163,649.7634095,1055.08388,878.0556243,225.5513999,26.56422279,469.6319745
7/15/2004,1,794.631656,1634.465176,387.2409023,452.3259761,431.329572,1105.405181,636.3017587,1012.756971,842.2171754,220.6285857,25.85872386,462.1328205
7/16/2004,1,756.2146459,1605.229286,372.7145874,435.3551922,414.0476813,1083.991374,611.2267282,966.7250826,821.2045307,217.2724001,24.7543377,454.3670652
7/17/2004,1,701.9140379,1598.035434,356.0882603,408.138252,398.6445554,1081.885505,605.1741915,962.4591873,843.0862348,208.2637315,22.70717415,458.5637371
7/18/2004,1,667.8958233,1617.058779,347.332911,379.7827002,388.2626987,1095.876184,604.9100674,963.6235617,841.8499801,205.3738375,22.4296177,462.9462177
7/19/2004,1,653.9983784,1594.738632,342.7012433,373.5442552,380.4713565,1078.311014,592.6554505,924.7774264,795.219649,200.9142671,21.61688673,446.2196879
7/20/2004,1,637.6057644,1535.265692,335.5487464,366.5964298,374.539456,1046.921436,588.9654014,900.1231238,762.0063101,199.0018441,21.70150205,429.7146629
7/21/2004,1,617.4301259,1505.160266,325.3852721,351.3859904,361.4188743,1024.971854,576.3577882,880.2310391,747.4365864,193.6900187,20.39642538,419.9911041
7/22/2004,1,590.2174255,1500.377163,312.4099887,330.7571919,346.1682828,1012.154369,573.0394594,873.4809055,736.2330234,187.7435677,19.06929879,412.7428241
7/23/2004,1,556.1850178,1502.740034,300.334151,317.4347924,333.7622467,1003.84658,569.5601504,871.4365925,734.2713639,183.3635549,18.07276744,406.3877638
7/24/2004,1,536.021562,1490.706977,290.0379254,287.2864255,322.0016425,983.3615235,539.8123401,839.1093597,725.3075414,179.967791,17.31149676,400.1407358
7/25/2004,1,539.3730343,1469.308637,285.2441848,279.4698266,317.0922233,977.7132643,530.9215113,816.0727137,708.9217223,176.713238,16.7733752,394.7781614
7/26/2004,1,529.5150786,1484.872678,285.2858406,282.3543316,308.8671353,981.9198775,537.7627903,811.6947854,696.5801444,171.7229041,15.51612041,388.133485
7/27/2004,1,504.2112713,1452.995714,284.5378152,282.3120938,303.6729488,964.5106602,523.4969381,806.0936883,710.9923404,169.1937809,15.28221846,382.9722091
7/28/2004,1,475.5946012,1391.939772,276.7719667,268.1735442,294.2815174,941.8417314,512.1479071,809.9270238,716.8912976,165.824814,15.50815629,379.2917051
7/29/2004,1,469.7535933,1344.227516,270.2428846,267.0332287,288.6532663,928.8533951,503.4811202,791.748429,692.8598237,163.835084,15.02795651,374.4768708
7/30/2004,1,472.1485727,1308.09487,272.2011683,269.9302466,289.282076,924.2484755,491.2084141,755.2294187,670.2958985,163.0216215,14.78710385,369.9062111
7/31/2004,1,475.9606541,1268.745253,269.7626538,266.8555885,284.1889027,926.2519278,486.6346027,735.3619778,659.4976716,161.5689459,15.04361714,366.6359489
8/1/2004,1,472.0743701,1221.99252,263.3304281,257.2497614,283.4388141,917.0001775,488.529805,739.8581017,652.3899918,159.1603507,14.90214151,362.4787645
8/2/2004,1,463.9662702,1206.874138,259.3672899,266.5375136,284.3151681,897.4867063,482.8560341,738.1940633,644.9571798,157.8691749,15.28800139,358.9785583
8/3/2004,1,469.084985,1151.227392,263.5704269,266.4130276,284.6366636,881.575608,469.1566646,717.1829282,639.9343536,157.9208648,15.36552333,355.8456728
8/4/2004,1,453.3495169,1093.780861,260.0188562,260.3598795,277.6423422,878.5535804,485.4348536,751.497795,647.753877,155.3582834,14.58682237,351.3701651
8/5/2004,1,441.8050535,1059.99782,253.1337293,253.4434047,270.6719491,875.9506932,489.4959369,776.19503,655.728489,151.4380991,13.89657566,346.144815
8/6/2004,1,441.1837814,1044.506259,247.6270329,251.498066,264.8260183,861.4060785,459.0709556,724.8435459,638.0711378,149.6163322,13.54778953,341.9060166
8/7/2004,1,422.1703123,1031.156084,243.4417861,239.2389588,255.2186567,847.8468596,440.0109549,677.2356186,614.0151251,147.3320456,13.58196732,338.385206
8/8/2004,1,372.227161,1014.951447,231.9343076,204.2824286,239.7683115,836.3422625,432.8538953,661.3665853,600.2899309,142.5079916,11.90939042,332.2595317
8/9/2004,1,330.6408086,1029.718199,216.4674593,179.0830936,222.8230329,825.2099601,424.2409775,673.8385097,620.5642228,138.2169672,10.49756837,326.4964523
8/10/2004,1,318.9260757,1062.475021,209.5269206,169.4916012,212.1148279,814.0692164,414.8556153,680.5303233,615.0837205,134.316018,8.989050463,320.729339
8/11/2004,1,302.123544,1084.446186,203.5548672,157.681441,204.4216718,804.4125666,407.892666,644.9316885,583.7159693,132.0986041,8.578067517,316.4699334
8/12/2004,1,280.9822156,1086.447882,213.6695748,144.8778746,202.9565846,801.9249965,427.0260083,659.4049342,567.4872856,128.8958039,7.253967475,318.9534601
8/13/2004,1,264.285485,1069.054506,227.4115359,139.2777153,202.807788,800.6154315,432.5517326,680.0749991,574.8815038,127.2866469,7.07620969,313.7435189
8/14/2004,1,254.0626396,1039.960394,214.6783941,139.003481,200.3285099,806.971284,413.0947751,698.2493968,651.2457441,126.2581488,7.426763904,306.1132084
8/15/2004,1,261.6425031,1003.646403,215.6303414,137.9898924,196.8045554,943.2250936,453.67132,717.6548617,671.729392,125.5625087,8.220529705,478.7491345
8/16/2004,1,265.5687211,966.844004,269.5985286,139.0754264,200.0178326,1008.711003,467.9414488,665.0404259,634.9042087,126.6980812,8.603978228,572.3869656
8/17/2004,1,268.8444921,938.0297878,277.3674664,149.5010105,198.249002,855.6883526,410.4408877,639.148945,614.1872719,123.8858696,8.152268187,437.9455909
8/18/2004,1,253.7761267,934.2569896,215.3025762,139.8372426,189.0215884,752.8930286,375.8494683,629.2617693,576.4688245,121.4879961,7.40133148,318.0299772
8/19/2004,1,244.7579627,948.2639045,188.2378285,121.3737873,180.3687008,764.5462436,380.0554734,589.2366992,537.0173603,119.2421152,6.794936312,289.4387648
8/20/2004,1,277.83259,963.1320991,191.7750039,114.684944,182.7069769,820.5588025,392.3561419,569.549919,522.040789,117.3743436,6.480763543,285.6906013
8/21/2004,1,263.3339332,948.1966957,184.4136738,123.457395,189.2183707,904.9137316,426.9951547,609.1783623,516.5847935,115.6710871,6.34051361,282.36671
8/22/2004,1,230.9541791,1028.335701,174.6263382,125.5863321,188.1669089,936.5174438,453.0348711,656.9537693,512.2976611,115.2528009,6.948042286,280.0921415
8/23/2004,1,249.794692,1463.245478,179.3157596,140.1353103,191.6263061,867.4483347,435.313709,671.8488583,554.5873122,116.6824875,8.35996172,279.3358243
8/24/2004,1,260.3078744,1336.447476,184.2855888,143.535014,189.4075844,813.9865867,408.7526321,671.8500638,601.6827441,115.4520705,8.305922191,276.9583634
8/25/2004,1,255.9490522,1025.037322,177.1195694,139.6036614,180.2664627,775.8566086,379.41526,655.7297281,622.7957307,114.5303709,8.153570778,273.8998486
8/26/2004,1,248.8303439,830.5338401,173.4801323,138.4760839,171.4388607,712.914068,350.8559495,649.9383144,635.969431,112.2308212,7.660176393,270.4761019
8/27/2004,1,243.1366111,751.3485257,173.2774655,142.9166425,172.2807917,681.8867434,339.5543444,621.3526733,583.9286811,110.9686652,7.300256289,267.3877147
8/28/2004,1,218.9505638,697.6496201,169.3703831,121.0251975,162.6924784,674.0638475,335.092693,552.8143393,510.1793654,108.7478218,6.211994043,263.4960868
8/29/2004,1,189.8164519,704.0096854,159.7779449,94.90435196,152.0188817,665.6909925,329.5903676,510.6739982,477.9902002,105.5318673,5.10747602,259.164595
8/30/2004,1,173.4237222,755.7074417,151.1769575,87.07889168,144.9549162,657.9341718,323.8677225,498.6591388,469.2724889,103.1426062,4.591688202,255.4425979
8/31/2004,1,171.2250727,764.5384348,148.0303317,88.07366904,141.4964147,650.9195909,319.3649565,492.2189672,463.8375291,101.8433469,4.558018704,252.629753
9/1/2004,1,167.3686719,749.9740054,143.8942132,85.46636953,137.7696003,643.8611049,315.121977,486.0194013,458.8680836,100.912049,4.84227224,250.1957588
9/2/2004,1,175.5025171,686.5468718,145.2100441,91.98550569,135.8943145,637.0121765,311.67989,480.8223123,454.23117,99.83503724,4.878551034,247.6468356
9/3/2004,1,194.7081111,599.0770751,154.2881863,108.9999592,146.7818396,690.9809958,363.0829042,600.3460933,521.8681561,110.7888228,6.660442566,260.5102314
9/4/2004,1,200.9727237,586.5358238,160.5550372,117.2201227,154.6433152,733.1111158,388.1649305,669.1569693,532.2738473,114.9163415,6.983826012,271.0004883
9/5/2004,1,181.3738662,607.6586882,155.7424004,99.09615595,148.4269077,663.6371297,335.7659352,544.416689,472.7604878,105.6267277,5.959342779,258.3404495
9/6/2004,1,160.0635776,618.0717287,144.6443209,83.92248949,137.3040594,614.1332826,302.5754937,465.141578,440.4000175,97.37885869,4.933737031,242.0194278
9/7/2004,1,146.6646841,631.5064941,136.9548442,75.40906642,129.3675954,633.6207858,356.989992,460.0584362,432.3015535,94.86875287,4.417236536,235.4697693
9/8/2004,1,135.3857963,629.3111552,133.7959119,67.10506219,125.2730496,655.1041907,408.2373479,456.4662432,426.8580413,93.09744388,4.02631758,232.4194459
9/9/2004,1,135.7875078,621.0863697,132.635123,69.94850504,122.1554273,630.4068135,363.5405648,448.9649508,422.0321584,91.48714301,3.725019368,229.469894
9/10/2004,1,136.140509,611.0476238,131.8995288,71.39664698,121.0319791,595.3598478,302.5249599,441.0908522,417.7222425,90.40735902,3.681437846,227.0370829
9/11/2004,1,135.4042962,603.6476799,128.8859526,70.4989751,120.0296642,581.1627114,283.0565885,435.2414441,413.7149635,89.54371164,3.718034408,224.8727823
9/12/2004,1,127.1851313,601.2842461,123.7124089,69.96064292,117.765561,575.0542153,279.4714804,430.285769,409.4518285,88.76916905,3.811196117,222.6543615
9/13/2004,1,141.5675531,555.9052781,125.645962,82.86078503,119.1329817,569.5641098,277.3480471,426.4032593,405.8866612,88.8799406,4.538578456,221.0295064
9/14/2004,1,158.1027847,494.5774307,131.1262698,80.39091978,122.7806021,564.5547358,276.433211,424.1021993,402.6033323,89.54823358,5.179472149,219.6724404
9/15/2004,1,152.8249878,468.9855041,130.9323931,80.56997005,122.6126032,558.9680328,274.034667,419.9025087,398.5430369,88.13484361,4.716753292,217.2629988
9/16/2004,1,135.3036048,462.7181214,125.1519023,69.55780351,117.5394176,552.8488977,270.1661077,414.1257664,394.0569885,86.39427202,4.117250003,214.5274932
9/17/2004,1,129.7897042,441.8596203,121.0957212,71.96180706,113.5540658,546.9993814,266.7781853,409.0699908,389.7164772,84.84146645,3.663423893,211.9361238
9/18/2004,1,143.1110167,447.195212,130.0992488,85.63056769,118.2752782,552.9421816,265.9432858,405.4286802,386.0479533,84.10634722,4.039718152,209.8907022
9/19/2004,1,581.0671052,687.0395686,524.6940648,418.9919257,207.1078626,753.9298961,291.6032751,438.380387,408.5892211,92.04219026,5.645050417,218.19799
9/20/2004,1,936.4350478,1477.614925,614.6313966,453.2813668,234.2508325,827.9540514,311.5476907,497.8711379,474.4643786,100.9796067,8.099836764,234.279686
9/21/2004,1,651.5536762,1688.863276,341.6147005,208.5983542,185.5970658,684.877785,306.2019494,490.4603597,488.1772937,98.88736417,7.650792602,237.107137
9/22/2004,1,279.863704,922.323553,184.9850389,104.183062,147.5405085,583.5543155,295.0253022,433.4649032,455.6415611,103.82857,5.988123622,230.7986546
9/23/2004,1,156.1050163,447.5818311,133.361066,80.92053683,126.2650934,543.6970731,276.0652512,396.0085665,416.4768635,99.163975,4.563658825,225.3995992
9/24/2004,1,134.7721044,408.0429803,115.27392,65.60206436,111.3141107,516.5239066,255.7053309,382.3311614,381.7817691,85.84169875,3.887818104,214.0743788
9/25/2004,1,125.9902013,413.7440481,111.5392718,62.81909138,104.6635867,504.2480233,245.810151,375.7448476,362.2085053,78.40148123,3.413586346,199.6096897
9/26/2004,1,120.2585751,405.312194,109.4242972,57.75109432,102.0763294,498.7071233,241.76765,370.7036887,355.0494752,76.52314947,3.272840587,193.1389725
9/27/2004,1,118.3568717,403.2346497,109.172042,58.09561814,100.8817474,493.5891175,239.1343951,366.8613114,351.598484,76.1204462,3.301623987,191.1982618
9/28/2004,1,115.8615634,397.4833818,107.7747614,58.32098997,100.3064169,488.7751974,237.9830989,364.3785322,348.6956372,76.26888884,4.016157366,189.9258066
9/29/2004,1,115.7842567,387.9928418,107.6751056,61.76774926,104.0009483,484.522022,237.2598554,362.8869474,346.2710553,76.93446774,4.705545205,189.0209328
9/30/2004,1,119.7521088,369.6125698,108.7135524,64.42648173,106.2006523,482.4409574,235.7705472,360.1205908,343.7109597,76.57617261,4.666571305,187.4486457
10/1/2004,1,118.5659324,353.2837352,108.2202379,66.38953458,104.5280365,480.7852311,235.8352133,360.7334118,344.7519949,76.50131077,4.270921838,187.9632142
10/2/2004,1,112.1763809,352.6368979,104.7253653,59.2163885,101.2283833,474.9904413,232.9533357,364.2399096,348.0349171,78.16338237,4.200852487,190.2201404
10/3/2004,1,105.6210792,375.3086807,101.9355993,56.29981928,98.05164177,468.0208367,228.3886103,359.2719092,341.3684332,74.7637589,3.550630157,186.8336688
10/4/2004,1,94.59571121,400.2047866,99.39903668,49.82934811,97.04304767,472.826431,224.7682781,346.0774229,331.1814026,71.625643,3.029404259,180.4515277
10/5/2004,1,92.68631457,390.5878629,97.89103292,49.53505064,96.7458259,476.2256376,222.367411,338.4380211,325.2020812,70.18625655,2.959220142,176.5989713
10/6/2004,1,94.36398255,368.4293189,97.48098839,46.68671504,94.00853541,463.4265103,219.240367,334.5985543,321.1658314,69.01457056,2.822885772,174.3539975
10/7/2004,1,95.14086288,365.5671956,96.25308883,48.54464415,90.94513927,448.8474626,216.1622032,330.8176126,317.7501803,68.57867366,2.816408111,172.5719117
10/8/2004,1,108.9150063,399.6921124,99.74482002,51.43438982,89.13869904,441.7656041,214.1042378,327.3280309,314.6145362,67.59826208,2.799734876,170.8464106
10/9/2004,1,120.8223381,512.9295531,100.2873664,55.83537184,88.99087164,437.2842812,211.9857866,438.8699779,510.5268981,67.17703058,2.803433573,169.130689
10/10/2004,1,130.8803307,634.3726433,99.86214534,63.67711069,94.27340478,508.6317287,231.8450248,640.1836179,710.8157027,67.0471823,3.219672772,167.8767172
10/11/2004,1,115.1622253,463.8411726,101.5181254,59.55524004,94.63094429,604.6124021,255.6706515,600.9313251,567.7623031,67.77854727,3.517425574,167.9176093
10/12/2004,1,98.922672,312.4188523,99.26855884,52.27889212,89.57211283,556.7536034,241.4127166,490.4689151,480.7552639,66.76375356,3.025237881,167.0727508
